date,msg_total,msg_text,msg_voice,msg_photo,msg_sticker,msg_location,msg_video,msg_wi,msg_mobi,msg_vina,msg_vtel,msg_gt,msg_fg,msg_ot,hour
9/20/2015,21850653,1,122601,660497,788326,1472,6703,11895055,1742284,1248893,6010419,20811,528306,404885,13:00
9/21/2015,19511024,1,103156,573007,663467,1237,5341,10817710,1533944,1139029,5216315,17259,460881,325886,13:00
9/22/2015,19831175,1,105218,565729,687967,1176,7105,11071076,1563754,1151354,5241738,20126,458281,324846,13:00
9/23/2015,19056681,1,96956,550637,655396,1277,5706,10693659,1498268,1108541,4965953,18753,454371,317136,13:00
9/24/2015,19035311,1,101127,544679,670750,1263,5594,10751358,1504535,1087600,4908079,18273,454138,311328,13:00
9/25/2015,19249884,1,102362,555736,658646,1199,5280,10840189,1536232,1103527,4984172,18478,450909,316377,13:00
9/26/2015,20306333,1,114412,568706,740559,1342,6004,11262211,1596871,1160484,5419013,19970,502159,345625,13:00
9/27/2015,22021480,1,129707,666422,791918,1320,7052,12034326,1711354,1246733,6006947,20327,582946,418847,13:00
9/28/2015,19740731,1,99395,581116,673864,1111,6225,11134867,1539524,1143535,5064067,17470,506926,334342,13:00
9/29/2015,19495345,1,98664,550907,703136,1226,5536,11007676,1535783,1132254,4981662,17128,489565,331277,13:00
9/30/2015,19127720,1,96565,534021,687599,1118,5681,10791459,1522644,1099998,4931781,17776,449456,314606,13:00
10/1/2015,19920959,1,108056,577101,706750,1238,5546,11203239,1579197,1143488,5131835,18164,507952,337084,13:00
10/2/2015,19713270,1,107948,566038,703899,1279,5650,11034121,1555470,1136609,5141878,17096,504605,323491,13:00
10/3/2015,21647526,1,119223,621353,795538,1298,6682,12131140,1726910,1213107,5658189,20137,509212,388831,13:00
10/4/2015,22735353,1,121874,687028,819837,1409,6915,12438281,1802974,1280839,6194885,20851,559880,437643,13:00
10/5/2015,19732178,1,100186,585949,686936,1109,5225,11128051,1548526,1137160,5093327,18838,467887,338389,13:00
10/6/2015,19309579,1,101472,568087,686436,1230,5755,10923477,1537889,1123419,4931146,17491,459965,316192,13:00
10/7/2015,19488314,1,101254,566631,686934,1141,5892,11016981,1547534,1149281,4988527,17396,449107,319488,13:00
10/8/2015,20260132,1,104585,585506,713132,1215,6212,11618656,1632020,1140860,5060412,17709,461059,329416,13:00
10/9/2015,19604458,1,97418,573862,696204,1274,5921,11055504,1523296,1151197,5062652,18127,471992,321690,13:00
10/10/2015,20884851,1,107243,613189,755947,1326,6150,11538195,1559039,1187328,5735126,18128,514466,332569,13:00
